0.01, 0.34987549239954213, 0.029372658785875125, 0.8385611453746856, 1.0258940631306076e-06, 0.1
0.017, -648.5145545205004, -92.0985908499857, 24.950588147089935, -0.003100419143274294, 0.1
0.024, 0.5969888474756468, 0.04836912614458614, 0.6921114904926361, 3.3434371238361085e-06, 0.1
0.031, 0.7122516136397323, 0.103539715886729, 1.1803415160100053, 5.104722654961497e-06, 0.1
0.038, 0.6818304780621619, 0.10311162326134012, -0.18497845543874397, 9.901632106909027e-06, 0.1
0.045, 0.501446312141856, 0.06980217240805334, 0.5287087455255941, 6.114341775849523e-06, 0.1
0.052, 0.543797593129723, 0.09917565884766281, -0.00021617063353139565, 1.570510238159655e-05, 0.1
0.059, 0.5177905079467664, 0.09681643014741768, 0.6333138614476063, 9.861850965953039e-06, 0.1
0.06599999999999999, 0.3792765736301033, 0.062231205708285796, -0.41749662002199867, 1.6674072473586655e-05, 0.1
0.073, 0.4337625638116482, 0.10053081502596353, -0.10408667764095342, 2.9451299613552074e-05, 0.1
0.07999999999999999, 0.33800155895975653, 0.06546962367450541, 0.22501373649223302, 1.6144862004984434e-05, 0.1
0.08699999999999998, -579.321938464513, -141.9640180753839, 7664.679154487545, -0.26763478924647616, 0.1
0.09399999999999999, 0.5987937754105328, 0.1406240689249619, -0.8813125626601706, 8.252664175738903e-05, 0.1
0.10099999999999999, 0.296927722252434, 0.07060461105397085, -0.04717867878670273, 3.977106045107063e-05, 0.1
0.10799999999999998, 0.342586905044971, 0.09406507732533184, -1.6343678017883791, 0.00014942051406351863, 0.1
0.11499999999999998, 0.3279059126108561, 0.09688172655547966, -1.082183500711018, 0.00017610881827045217, 0.1
0.12199999999999998, 0.3051051871535548, 0.10727572984223843, -1482.60196950485, 0.26978037110544, 0.1
0.129, 0.16124390707681616, 0.06279413846606921, -0.6748824700201717, 0.00033636774754461395, 0.1
0.136, 0.2033301069488529, 0.07777266955579286, -921.4735597712083, 0.39202756518683796, 0.1
0.143, 0.17981506787727117, 0.06882089413501885, -812.9720127729096, 0.453384266332583, 0.1
